opp_id,lead_id,account_id,first_touch_channel,stage,amount_brl,created_date,close_date,is_won,win_probability_hist,stage_prospecting_dt,stage_qualification_dt,stage_proposal_dt,stage_negotiation_dt,stage_closed_dt
OPP-00148,LEAD-000822,ACC-00876,direct,Closed Lost,149800.0,2023-03-30,2023-05-09,0,0.4,2023-03-30,2023-04-01,2023-04-11,2023-04-25,2023-05-09
OPP-00149,LEAD-000826,ACC-00853,organic_search,Closed Lost,29500.0,2023-03-21,2023-05-09,0,0.317,2023-03-21,2023-04-13,2023-04-22,2023-04-23,2023-05-09
OPP-00150,LEAD-000843,ACC-01531,linkedin_ads,Closed Lost,108600.0,2023-03-21,2023-06-10,0,0.297,2023-03-21,2023-03-26,2023-04-16,2023-05-16,2023-06-10
OPP-00151,LEAD-000846,ACC-01834,linkedin_ads,Closed Lost,78500.0,2023-03-27,2023-05-16,0,0.327,2023-03-27,2023-04-11,2023-04-22,2023-05-03,2023-05-16
OPP-00152,LEAD-000848,ACC-00821,paid_search,Closed Won,46900.0,2023-03-31,2023-05-26,1,0.261,2023-03-31,2023-04-12,2023-04-19,2023-05-13,2023-05-26
OPP-00153,LEAD-000861,ACC-01292,organic_search,Closed Won,71100.0,2023-03-20,2023-05-12,1,0.264,2023-03-20,2023-04-06,2023-04-13,2023-04-16,2023-05-12
OPP-00154,LEAD-000868,ACC-00931,linkedin_ads,Closed Lost,38100.0,2023-03-22,2023-06-13,0,0.356,2023-03-22,2023-04-07,2023-04-18,2023-05-24,2023-06-13
OPP-00155,LEAD-000871,ACC-01754,paid_search,Closed Lost,73000.0,2023-03-18,2023-05-01,0,0.219,2023-03-18,2023-03-24,2023-03-26,2023-04-28,2023-05-01
OPP-00156,LEAD-000875,ACC-00307,webinar_evento,Closed Won,45700.0,2023-03-20,2023-05-29,1,0.411,2023-03-20,2023-03-28,2023-05-11,2023-05-16,2023-05-29
OPP-00157,LEAD-000885,ACC-01420,direct,Closed Lost,70300.0,2023-03-28,2023-05-15,0,0.286,2023-03-28,2023-04-16,2023-04-20,2023-05-01,2023-05-15
OPP-00158,LEAD-000886,ACC-01262,direct,Closed Won,42200.0,2023-03-27,2023-05-14,1,0.315,2023-03-27,2023-04-12,2023-04-29,2023-05-06,2023-05-14
OPP-00159,LEAD-000896,ACC-00424,email_marketing,Closed Lost,91700.0,2023-04-01,2023-05-13,0,0.266,2023-04-01,2023-04-29,2023-05-10,2023-05-10,2023-05-13
OPP-00160,LEAD-000899,ACC-01651,paid_search,Closed Lost,55100.0,2023-03-26,2023-05-04,0,0.209,2023-03-26,2023-03-27,2023-03-29,2023-04-10,2023-05-04
OPP-00161,LEAD-000900,ACC-00158,paid_search,Closed Lost,143900.0,2023-04-03,2023-05-01,0,0.293,2023-04-03,2023-04-10,2023-04-24,2023-04-24,2023-05-01
OPP-00162,LEAD-000901,ACC-01408,webinar_evento,Closed Lost,110600.0,2023-03-22,2023-05-27,0,0.43,2023-03-22,2023-04-04,2023-04-20,2023-05-06,2023-05-27
OPP-00163,LEAD-000902,ACC-00160,organic_search,Closed Lost,90000.0,2023-03-20,2023-06-03,0,0.264,2023-03-20,2023-04-06,2023-05-05,2023-05-19,2023-06-03
OPP-00164,LEAD-000921,ACC-00931,direct,Closed Lost,42600.0,2023-03-30,2023-04-24,0,0.343,2023-03-30,2023-03-31,2023-04-09,2023-04-09,2023-04-24
OPP-00165,LEAD-000928,ACC-01158,organic_search,Closed Lost,75500.0,2023-03-27,2023-05-05,0,0.304,2023-03-27,2023-04-05,2023-04-29,2023-04-29,2023-05-05
OPP-00166,LEAD-000930,ACC-01381,organic_search,Closed Lost,33900.0,2023-04-08,2023-05-23,0,0.281,2023-04-08,2023-04-24,2023-04-30,2023-05-21,2023-05-23
OPP-00167,LEAD-000933,ACC-00496,linkedin_ads,Closed Won,47900.0,2023-03-24,2023-06-11,1,0.356,2023-03-24,2023-05-25,2023-05-29,2023-06-06,2023-06-11
OPP-00168,LEAD-000948,ACC-00791,webinar_evento,Closed Lost,57200.0,2023-04-07,2023-06-27,0,0.374,,,,,
OPP-00169,LEAD-000955,ACC-01517,webinar_evento,Closed Lost,50500.0,2023-04-05,2023-06-22,0,0.411,2023-04-05,2023-04-15,2023-04-21,2023-05-05,2023-06-22
OPP-00170,LEAD-000962,ACC-01781,direct,Closed Lost,161300.0,2023-04-06,2023-05-21,0,0.368,2023-04-06,2023-04-16,2023-04-18,2023-05-11,2023-05-21
OPP-00171,LEAD-000964,ACC-00842,linkedin_ads,Closed Won,120900.0,2023-03-31,2023-05-28,1,0.297,2023-03-31,2023-04-18,2023-04-19,2023-05-07,2023-05-28
OPP-00172,LEAD-000969,ACC-00544,webinar_evento,Closed Lost,48700.0,2023-03-31,2023-05-31,0,0.411,2023-03-31,2023-04-24,2023-05-07,2023-05-19,2023-05-31
OPP-00173,LEAD-000971,ACC-00041,linkedin_ads,Closed Lost,118300.0,2023-03-24,2023-07-04,0,0.297,2023-03-24,2023-04-21,2023-06-16,2023-06-23,2023-07-04
OPP-00174,LEAD-000972,ACC-00001,paid_search,Closed Lost,37200.0,2023-03-24,2023-05-09,0,0.188,2023-03-24,2023-04-05,2023-04-22,2023-05-05,2023-05-09
OPP-00175,LEAD-000979,ACC-01641,linkedin_ads,Closed Lost,85000.0,2023-03-31,2023-05-20,0,0.297,2023-03-31,2023-04-13,2023-05-01,2023-05-10,2023-05-20
OPP-00176,LEAD-000981,ACC-01501,linkedin_ads,Closed Lost,195300.0,2023-03-26,2023-05-11,0,0.282,2023-03-26,2023-04-14,2023-04-14,2023-05-02,2023-05-11
OPP-00177,LEAD-000987,ACC-01835,linkedin_ads,Closed Lost,87600.0,2023-04-05,2023-06-01,0,0.371,2023-04-05,2023-04-18,2023-05-17,2023-05-25,2023-06-01
OPP-00178,LEAD-000992,ACC-00361,organic_search,Closed Lost,37300.0,2023-04-08,2023-06-04,0,0.29,2023-04-08,2023-04-24,2023-05-20,2023-05-31,2023-06-04
OPP-00179,LEAD-001002,ACC-00277,meta_ads,Closed Lost,25900.0,2023-04-08,2023-05-06,0,0.106,2023-04-08,2023-04-12,2023-04-12,2023-05-01,2023-05-06
OPP-00180,LEAD-001006,ACC-00683,organic_search,Closed Lost,48800.0,2023-04-09,2023-06-09,0,0.304,2023-04-09,2023-04-10,2023-05-06,2023-05-27,2023-06-09
OPP-00181,LEAD-001008,ACC-01973,linkedin_ads,Closed Lost,80400.0,2023-04-04,2023-06-15,0,0.342,2023-04-04,2023-05-18,2023-05-24,2023-06-13,2023-06-15
OPP-00182,LEAD-001019,ACC-00652,linkedin_ads,Closed Lost,113600.0,2023-03-30,2023-05-23,0,0.371,2023-03-30,2023-04-17,2023-05-01,2023-05-21,2023-05-23
OPP-00183,LEAD-001020,ACC-00116,organic_search,Closed Lost,90700.0,2023-04-08,2023-05-26,0,0.33,2023-04-08,2023-04-08,2023-04-22,2023-05-22,2023-05-26
OPP-00184,LEAD-001021,ACC-00896,paid_search,Closed Won,27000.0,2023-04-05,2023-05-09,1,0.251,2023-04-05,2023-04-24,2023-04-28,2023-05-02,2023-05-09
OPP-00185,LEAD-001022,ACC-00453,direct,Closed Lost,31100.0,2023-03-29,2023-05-10,0,0.343,2023-03-29,2023-04-02,2023-04-21,2023-04-30,2023-05-10
OPP-00186,LEAD-001024,ACC-00686,organic_search,Closed Lost,90300.0,2023-04-09,2023-05-19,0,0.277,2023-04-09,2023-04-13,2023-04-24,2023-05-07,2023-05-19
OPP-00187,LEAD-001034,ACC-00819,direct,Closed Lost,32700.0,2023-03-29,2023-05-22,0,0.229,2023-03-29,2023-04-06,2023-04-20,2023-05-10,2023-05-22
OPP-00188,LEAD-001039,ACC-00080,organic_search,Closed Lost,32100.0,2023-04-12,2023-06-10,0,0.317,2023-04-12,2023-05-13,2023-06-01,2023-06-07,2023-06-10
OPP-00189,LEAD-001045,ACC-00924,direct,Closed Lost,39100.0,2023-04-04,2023-05-12,0,0.286,2023-04-04,2023-04-10,2023-04-21,2023-05-10,2023-05-12
OPP-00190,LEAD-001053,ACC-01914,paid_search,Closed Lost,28700.0,2023-04-06,2023-05-19,0,0.209,2023-04-06,2023-04-13,2023-04-14,2023-04-18,2023-05-19
OPP-00191,LEAD-001059,ACC-00371,paid_search,Closed Won,75200.0,2023-03-31,2023-05-19,1,0.24,2023-03-31,2023-04-16,2023-04-24,2023-04-28,2023-05-19
OPP-00192,LEAD-001060,ACC-01031,direct,Closed Lost,47900.0,2023-04-16,2023-05-02,0,0.343,2023-04-16,2023-04-17,2023-04-17,2023-04-22,2023-05-02
OPP-00193,LEAD-001063,ACC-00511,paid_search,Closed Lost,62600.0,2023-04-08,2023-06-07,0,0.209,2023-04-08,2023-04-15,2023-05-19,2023-05-29,2023-06-07
OPP-00194,LEAD-001064,ACC-00468,webinar_evento,Closed Lost,56400.0,2023-04-12,2023-07-03,0,0.318,2023-04-12,2023-04-13,2023-04-16,2023-05-28,2023-07-03
OPP-00195,LEAD-001066,ACC-00190,organic_search,Closed Lost,29700.0,2023-04-05,2023-05-17,0,0.29,2023-04-05,2023-04-17,2023-04-25,2023-05-07,2023-05-17
OPP-00196,LEAD-001086,ACC-01579,direct,Closed Won,34300.0,2023-03-31,2023-04-14,1,0.286,2023-03-31,2023-03-31,2023-03-31,2023-04-01,2023-04-14
OPP-00197,LEAD-001098,ACC-01015,webinar_evento,Closed Lost,38200.0,2023-04-09,2023-06-08,0,0.337,2023-04-09,2023-04-27,2023-05-07,2023-05-29,2023-06-08
OPP-00198,LEAD-001101,ACC-01422,paid_search,Closed Lost,75100.0,2023-04-17,2023-06-11,0,0.219,2023-04-17,2023-04-25,2023-04-30,2023-05-17,2023-06-11
OPP-00199,LEAD-001105,ACC-01100,linkedin_ads,Closed Lost,117300.0,2023-04-13,2023-06-14,0,0.366,2023-04-13,2023-05-06,2023-05-17,2023-06-05,2023-06-14
OPP-00200,LEAD-001106,ACC-01808,paid_search,Closed Lost,35800.0,2023-03-31,2023-04-28,0,0.251,2023-03-31,2023-04-12,2023-04-14,2023-04-15,2023-04-28
OPP-00201,LEAD-001111,ACC-01154,webinar_evento,Closed Lost,42800.0,2023-04-10,2023-07-23,0,0.337,2023-04-10,2023-05-12,2023-06-14,2023-07-20,2023-07-23
OPP-00202,LEAD-001117,ACC-01775,paid_search,Closed Won,26900.0,2023-04-14,2023-05-21,1,0.23,2023-04-14,2023-04-27,2023-04-28,2023-05-02,2023-05-21
OPP-00203,LEAD-001119,ACC-01487,direct,Closed Lost,36000.0,2023-04-14,2023-05-28,0,0.343,2023-04-14,2023-04-30,2023-05-02,2023-05-07,2023-05-28
OPP-00204,LEAD-001123,ACC-01308,organic_search,Closed Lost,130700.0,2023-04-10,2023-06-10,0,0.224,2023-04-10,2023-04-25,2023-05-13,2023-06-03,2023-06-10
OPP-00205,LEAD-001133,ACC-01176,organic_search,Closed Won,40100.0,2023-04-18,2023-06-12,1,0.224,2023-04-18,2023-04-24,2023-05-30,2023-06-06,2023-06-12
OPP-00206,LEAD-001136,ACC-01652,webinar_evento,Closed Won,205000.0,2023-04-16,2023-06-18,1,0.524,2023-04-16,2023-05-12,2023-05-14,2023-06-04,2023-06-18
OPP-00207,LEAD-001139,ACC-00800,paid_search,Closed Lost,133600.0,2023-04-08,2023-05-11,0,0.282,2023-04-08,2023-04-24,2023-05-01,2023-05-04,2023-05-11
OPP-00208,LEAD-001149,ACC-01531,paid_search,Closed Lost,64700.0,2023-04-02,2023-05-03,0,0.209,2023-04-02,2023-04-13,2023-04-22,2023-04-29,2023-05-03
OPP-00209,LEAD-001155,ACC-00676,organic_search,Closed Won,77700.0,2023-04-07,2023-06-11,1,0.33,2023-04-07,2023-05-07,2023-05-09,2023-05-10,2023-06-11
OPP-00210,LEAD-001159,ACC-01360,webinar_evento,Closed Won,48000.0,2023-04-17,2023-07-12,1,0.449,2023-04-17,2023-04-21,2023-04-21,2023-06-29,2023-07-12
OPP-00211,LEAD-001161,ACC-01528,organic_search,Closed Lost,27700.0,2023-04-15,2023-06-03,0,0.224,2023-04-15,2023-04-16,2023-05-19,2023-05-27,2023-06-03
OPP-00212,LEAD-001164,ACC-00596,organic_search,Closed Lost,71300.0,2023-04-19,2023-06-08,0,0.277,2023-04-19,2023-04-30,2023-05-05,2023-05-16,2023-06-08
OPP-00213,LEAD-001173,ACC-00414,webinar_evento,Closed Won,52000.0,2023-04-19,2023-08-06,1,0.337,2023-04-19,2023-05-02,2023-05-24,2023-05-31,2023-08-06
OPP-00214,LEAD-001177,ACC-00388,webinar_evento,Closed Lost,45700.0,2023-04-17,2023-06-21,0,0.411,2023-04-17,2023-05-22,2023-05-24,2023-06-09,2023-06-21
OPP-00215,LEAD-001190,ACC-00301,paid_search,Closed Lost,28200.0,2023-04-21,2023-06-19,0,0.188,2023-04-21,2023-04-29,2023-05-17,2023-05-17,2023-06-19
OPP-00216,LEAD-001193,ACC-00591,webinar_evento,Closed Lost,121600.0,2023-04-12,2023-05-24,0,0.374,2023-04-12,2023-04-29,2023-05-04,2023-05-16,2023-05-24
OPP-00217,LEAD-001200,ACC-01258,organic_search,Closed Won,60800.0,2023-04-13,2023-06-08,1,0.33,2023-04-13,2023-05-01,2023-05-09,2023-06-04,2023-06-08
OPP-00218,LEAD-001201,ACC-01503,linkedin_ads,Closed Won,81500.0,2023-04-21,2023-07-01,1,0.342,2023-04-21,2023-06-07,2023-06-08,2023-06-22,2023-07-01
OPP-00219,LEAD-001212,ACC-00518,paid_search,Closed Won,72500.0,2023-04-16,2023-05-23,1,0.24,,,,,
OPP-00220,LEAD-001213,ACC-01893,webinar_evento,Closed Lost,50500.0,2023-04-24,2023-06-09,0,0.411,2023-04-24,2023-05-03,2023-05-03,2023-05-23,2023-06-09
OPP-00221,LEAD-001233,ACC-01364,paid_search,Closed Lost,33900.0,2023-04-18,2023-06-04,0,0.23,2023-04-18,2023-05-05,2023-05-12,2023-05-28,2023-06-04
OPP-00222,LEAD-001254,ACC-01516,webinar_evento,Closed Won,49800.0,2023-04-16,2023-06-23,1,0.449,2023-04-16,2023-04-30,2023-05-16,2023-06-22,2023-06-23
OPP-00223,LEAD-001256,ACC-01070,email_marketing,Closed Lost,66700.0,2023-04-14,2023-05-13,0,0.219,2023-04-14,2023-04-26,2023-05-04,2023-05-10,2023-05-13
OPP-00224,LEAD-001257,ACC-01825,webinar_evento,Closed Lost,111300.0,2023-04-13,2023-06-08,0,0.43,2023-04-13,2023-04-30,2023-05-07,2023-05-09,2023-06-08
OPP-00225,LEAD-001262,ACC-01753,organic_search,Closed Won,26100.0,2023-04-18,2023-06-17,1,0.29,2023-04-18,2023-05-22,2023-05-26,2023-06-14,2023-06-17
OPP-00226,LEAD-001264,ACC-01203,paid_search,Closed Lost,63900.0,2023-04-16,2023-06-06,0,0.24,2023-04-16,2023-05-21,2023-05-21,2023-05-21,2023-06-06
OPP-00227,LEAD-001272,ACC-00509,webinar_evento,Closed Won,199600.0,2023-04-22,2023-07-17,1,0.411,2023-04-22,2023-05-08,2023-05-08,2023-06-09,2023-07-17
OPP-00228,LEAD-001279,ACC-00734,linkedin_ads,Closed Lost,126000.0,2023-04-20,2023-07-12,0,0.342,2023-04-20,2023-05-03,2023-05-22,2023-07-05,2023-07-12
OPP-00229,LEAD-001284,ACC-00604,email_marketing,Closed Won,171500.0,2023-04-14,2023-05-22,1,0.196,2023-04-14,2023-04-29,2023-05-05,2023-05-15,2023-05-22
OPP-00230,LEAD-001292,ACC-01342,direct,Closed Lost,65900.0,2023-04-12,2023-05-08,0,0.286,2023-04-12,2023-04-13,2023-04-16,2023-04-16,2023-05-08
OPP-00231,LEAD-001295,ACC-00625,paid_search,Closed Won,127100.0,2023-04-18,2023-05-26,1,0.23,2023-04-18,2023-04-22,2023-05-11,2023-05-13,2023-05-26
OPP-00232,LEAD-001299,ACC-00615,linkedin_ads,Closed Lost,38000.0,2023-04-12,2023-06-25,0,0.297,2023-04-12,2023-05-06,2023-05-12,2023-05-21,2023-06-25
OPP-00233,LEAD-001301,ACC-00553,webinar_evento,Closed Lost,50700.0,2023-04-20,2023-05-23,0,0.337,2023-04-20,2023-04-21,2023-05-02,2023-05-08,2023-05-23
OPP-00234,LEAD-001303,ACC-01211,paid_search,Closed Lost,31400.0,2023-04-12,2023-05-29,0,0.209,2023-04-12,2023-04-20,2023-05-01,2023-05-21,2023-05-29
OPP-00235,LEAD-001304,ACC-01591,linkedin_ads,Closed Won,105600.0,2023-04-26,2023-06-12,1,0.282,2023-04-26,2023-04-27,2023-05-15,2023-05-23,2023-06-12
OPP-00236,LEAD-001305,ACC-01495,linkedin_ads,Closed Lost,217500.0,2023-04-12,2023-06-16,0,0.297,2023-04-12,2023-04-12,2023-04-21,2023-06-12,2023-06-16
OPP-00237,LEAD-001307,ACC-01413,paid_search,Closed Lost,26700.0,2023-04-18,2023-05-17,0,0.188,2023-04-18,2023-04-20,2023-04-26,2023-05-15,2023-05-17
OPP-00238,LEAD-001313,ACC-00990,webinar_evento,Closed Won,49700.0,2023-04-22,2023-06-23,1,0.411,2023-04-22,2023-05-13,2023-06-01,2023-06-07,2023-06-23
OPP-00239,LEAD-001314,ACC-00334,paid_search,Closed Lost,132200.0,2023-04-21,2023-06-21,0,0.23,2023-04-21,2023-05-13,2023-05-26,2023-05-27,2023-06-21
OPP-00240,LEAD-001316,ACC-01073,organic_search,Closed Won,72500.0,2023-04-25,2023-06-15,1,0.277,2023-04-25,2023-04-28,2023-05-26,2023-05-26,2023-06-15
OPP-00241,LEAD-001324,ACC-00734,meta_ads,Closed Lost,47200.0,2023-04-29,2023-05-27,0,0.152,2023-04-29,2023-05-03,2023-05-19,2023-05-22,2023-05-27
OPP-00242,LEAD-001325,ACC-01562,organic_search,Closed Lost,32400.0,2023-04-18,2023-06-08,0,0.29,2023-04-18,2023-05-05,2023-05-06,2023-05-27,2023-06-08
OPP-00243,LEAD-001332,ACC-01259,linkedin_ads,Closed Lost,93900.0,2023-04-17,2023-06-09,0,0.312,2023-04-17,2023-05-23,2023-05-27,2023-05-30,2023-06-09
OPP-00244,LEAD-001333,ACC-00831,paid_search,Closed Won,24800.0,2023-04-19,2023-05-29,1,0.234,2023-04-19,2023-04-30,2023-05-01,2023-05-21,2023-05-29
OPP-00245,LEAD-001337,ACC-01780,webinar_evento,Closed Won,46800.0,2023-04-19,2023-06-21,1,0.411,2023-04-19,2023-06-05,2023-06-12,2023-06-17,2023-06-21
OPP-00246,LEAD-001343,ACC-00264,linkedin_ads,Closed Won,38900.0,2023-04-14,2023-06-27,1,0.267,2023-04-14,2023-04-18,2023-05-14,2023-06-02,2023-06-27
OPP-00247,LEAD-001346,ACC-01955,linkedin_ads,Closed Won,108900.0,2023-04-16,2023-06-21,1,0.371,2023-04-16,2023-04-16,2023-04-26,2023-05-29,2023-06-21
OPP-00248,LEAD-001348,ACC-00188,organic_search,Closed Lost,80100.0,2023-04-21,2023-06-07,0,0.304,2023-04-21,2023-04-26,2023-05-05,2023-05-27,2023-06-07
OPP-00249,LEAD-001363,ACC-01400,email_marketing,Closed Lost,67800.0,2023-04-16,2023-06-08,0,0.266,2023-04-16,2023-05-18,2023-05-20,2023-06-01,2023-06-08
OPP-00250,LEAD-001373,ACC-01064,paid_search,Closed Lost,55300.0,2023-05-02,2023-06-13,0,0.261,2023-05-02,2023-05-05,2023-05-16,2023-05-18,2023-06-13
OPP-00251,LEAD-001374,ACC-01204,linkedin_ads,Closed Lost,97300.0,2023-04-22,2023-07-12,0,0.312,2023-04-22,2023-05-22,2023-06-22,2023-06-30,2023-07-12
OPP-00252,LEAD-001386,ACC-00294,webinar_evento,Closed Won,53200.0,2023-04-16,2023-06-18,1,0.374,2023-04-16,2023-04-19,2023-06-07,2023-06-13,2023-06-18
OPP-00253,LEAD-001391,ACC-01831,webinar_evento,Closed Lost,47600.0,2023-04-27,2023-06-26,0,0.411,2023-04-27,2023-05-17,2023-06-03,2023-06-06,2023-06-26
OPP-00254,LEAD-001393,ACC-01276,webinar_evento,Closed Lost,43600.0,2023-04-18,2023-07-05,0,0.449,2023-04-18,2023-04-30,2023-05-18,2023-06-29,2023-07-05
OPP-00255,LEAD-001398,ACC-00243,organic_search,Closed Lost,32800.0,2023-04-19,2023-06-05,0,0.281,2023-04-19,2023-05-11,2023-05-15,2023-05-30,2023-06-05
OPP-00256,LEAD-001402,ACC-01590,linkedin_ads,Closed Lost,37600.0,2023-05-02,2023-07-13,0,0.238,2023-05-02,2023-06-01,2023-07-02,2023-07-04,2023-07-13
OPP-00257,LEAD-001411,ACC-00559,organic_search,Closed Lost,68800.0,2023-04-30,2023-06-28,0,0.277,2023-04-30,2023-05-29,2023-06-05,2023-06-16,2023-06-28
OPP-00258,LEAD-001415,ACC-01262,paid_search,Closed Won,31100.0,2023-05-03,2023-06-15,1,0.23,2023-05-03,2023-05-10,2023-05-17,2023-06-08,2023-06-15
OPP-00259,LEAD-001419,ACC-01638,webinar_evento,Closed Won,113300.0,2023-04-26,2023-07-10,1,0.461,2023-04-26,2023-04-27,2023-05-09,2023-07-04,2023-07-10
OPP-00260,LEAD-001424,ACC-01870,organic_search,Closed Lost,24300.0,2023-05-05,2023-06-16,0,0.264,2023-05-05,2023-05-27,2023-06-04,2023-06-04,2023-06-16
OPP-00261,LEAD-001433,ACC-00631,linkedin_ads,Closed Lost,141200.0,2023-05-02,2023-07-01,0,0.342,2023-05-02,2023-06-02,2023-06-24,2023-06-29,2023-07-01
OPP-00262,LEAD-001439,ACC-00630,organic_search,Closed Lost,33300.0,2023-05-05,2023-06-24,0,0.29,,,,,
OPP-00263,LEAD-001440,ACC-01212,organic_search,Closed Won,34900.0,2023-04-21,2023-06-24,1,0.317,2023-04-21,2023-04-27,2023-05-05,2023-06-11,2023-06-24
OPP-00264,LEAD-001451,ACC-01157,direct,Closed Won,95300.0,2023-04-25,2023-06-05,1,0.358,2023-04-25,2023-04-26,2023-06-01,2023-06-01,2023-06-05
OPP-00265,LEAD-001471,ACC-01536,meta_ads,Closed Lost,22400.0,2023-05-03,2023-06-03,0,0.145,2023-05-03,2023-05-03,2023-05-19,2023-05-31,2023-06-03
OPP-00266,LEAD-001474,ACC-01710,paid_search,Closed Lost,35600.0,2023-04-24,2023-05-27,0,0.251,2023-04-24,2023-05-13,2023-05-19,2023-05-20,2023-05-27
OPP-00267,LEAD-001485,ACC-00475,webinar_evento,Closed Won,100900.0,2023-04-27,2023-06-28,1,0.374,2023-04-27,2023-05-31,2023-06-05,2023-06-20,2023-06-28
OPP-00268,LEAD-001491,ACC-00652,webinar_evento,Closed Lost,120900.0,2023-05-08,2023-07-14,0,0.468,2023-05-08,2023-05-18,2023-07-01,2023-07-03,2023-07-14
OPP-00269,LEAD-001501,ACC-00931,paid_search,Closed Lost,37200.0,2023-04-25,2023-06-04,0,0.251,2023-04-25,2023-05-03,2023-05-07,2023-06-02,2023-06-04
OPP-00270,LEAD-001503,ACC-00807,linkedin_ads,Closed Won,45000.0,2023-04-30,2023-07-14,1,0.252,2023-04-30,2023-05-31,2023-06-12,2023-06-26,2023-07-14
OPP-00271,LEAD-001515,ACC-00729,organic_search,Closed Won,34600.0,2023-05-01,2023-06-22,1,0.317,2023-05-01,2023-05-08,2023-06-01,2023-06-05,2023-06-22
OPP-00272,LEAD-001524,ACC-00341,webinar_evento,Closed Lost,102600.0,2023-05-03,2023-08-03,0,0.374,2023-05-03,2023-05-05,2023-05-09,2023-05-21,2023-08-03
OPP-00273,LEAD-001527,ACC-00165,webinar_evento,Closed Lost,99600.0,2023-05-11,2023-07-17,0,0.43,2023-05-11,2023-06-06,2023-06-29,2023-06-30,2023-07-17
OPP-00274,LEAD-001528,ACC-01646,organic_search,Closed Lost,78700.0,2023-04-24,2023-06-26,0,0.304,2023-04-24,2023-05-08,2023-05-11,2023-06-13,2023-06-26
OPP-00275,LEAD-001530,ACC-01408,paid_search,Closed Won,48600.0,2023-04-28,2023-06-16,1,0.24,2023-04-28,2023-05-02,2023-06-05,2023-06-07,2023-06-16
OPP-00276,LEAD-001539,ACC-00122,paid_search,Closed Lost,84800.0,2023-05-13,2023-06-20,0,0.24,2023-05-13,2023-05-15,2023-06-04,2023-06-04,2023-06-20
OPP-00277,LEAD-001549,ACC-00402,webinar_evento,Closed Lost,106700.0,2023-05-03,2023-07-20,0,0.43,2023-05-03,2023-05-08,2023-05-18,2023-07-04,2023-07-20
OPP-00278,LEAD-001561,ACC-01092,linkedin_ads,Closed Won,94300.0,2023-05-10,2023-07-28,1,0.327,,,,,
OPP-00279,LEAD-001577,ACC-00624,organic_search,Closed Won,58500.0,2023-05-13,2023-08-04,1,0.264,2023-05-13,2023-05-27,2023-07-16,2023-07-26,2023-08-04
OPP-00280,LEAD-001585,ACC-00659,meta_ads,Closed Lost,21900.0,2023-05-08,2023-06-13,0,0.125,2023-05-08,2023-05-22,2023-05-22,2023-06-08,2023-06-13
OPP-00281,LEAD-001589,ACC-01349,paid_search,Closed Lost,65400.0,2023-05-12,2023-06-15,0,0.24,2023-05-12,2023-05-21,2023-06-01,2023-06-07,2023-06-15
OPP-00282,LEAD-001591,ACC-00927,linkedin_ads,Closed Won,226600.0,2023-05-01,2023-07-26,1,0.282,2023-05-01,2023-05-12,2023-07-13,2023-07-15,2023-07-26
OPP-00283,LEAD-001593,ACC-01153,meta_ads,Closed Lost,25100.0,2023-05-07,2023-06-09,0,0.145,2023-05-07,2023-05-11,2023-05-22,2023-05-22,2023-06-09
OPP-00284,LEAD-001598,ACC-01561,linkedin_ads,Closed Lost,119900.0,2023-05-15,2023-07-12,0,0.297,2023-05-15,2023-05-22,2023-06-24,2023-07-03,2023-07-12
OPP-00285,LEAD-001603,ACC-01318,webinar_evento,Closed Lost,194400.0,2023-05-12,2023-07-29,0,0.411,2023-05-12,2023-05-12,2023-05-25,2023-07-19,2023-07-29
OPP-00286,LEAD-001608,ACC-00922,linkedin_ads,Closed Lost,196600.0,2023-05-06,2023-06-28,0,0.327,2023-05-06,2023-05-12,2023-06-02,2023-06-03,2023-06-28
OPP-00287,LEAD-001615,ACC-00482,webinar_evento,Closed Lost,106400.0,2023-04-30,2023-06-22,0,0.374,2023-04-30,2023-05-12,2023-06-03,2023-06-07,2023-06-22
OPP-00288,LEAD-001617,ACC-00102,meta_ads,Closed Lost,72200.0,2023-05-01,2023-06-20,0,0.152,2023-05-01,2023-05-20,2023-06-07,2023-06-16,2023-06-20
OPP-00289,LEAD-001632,ACC-01696,organic_search,Closed Lost,61000.0,2023-05-06,2023-06-20,0,0.264,2023-05-06,2023-05-08,2023-05-15,2023-05-30,2023-06-20
OPP-00290,LEAD-001638,ACC-01576,paid_search,Closed Lost,30900.0,2023-05-16,2023-06-25,0,0.251,2023-05-16,2023-05-28,2023-05-30,2023-06-03,2023-06-25
OPP-00291,LEAD-001642,ACC-00506,linkedin_ads,Closed Lost,46500.0,2023-05-15,2023-08-13,0,0.327,2023-05-15,2023-05-26,2023-06-23,2023-07-29,2023-08-13
OPP-00292,LEAD-001644,ACC-00889,organic_search,Closed Won,72300.0,2023-05-02,2023-07-05,1,0.304,2023-05-02,2023-05-02,2023-05-30,2023-07-03,2023-07-05
OPP-00293,LEAD-001652,ACC-00963,linkedin_ads,Closed Won,201300.0,2023-05-04,2023-06-24,1,0.327,2023-05-04,2023-05-26,2023-06-02,2023-06-11,2023-06-24
OPP-00294,LEAD-001653,ACC-01562,paid_search,Closed Lost,29400.0,2023-05-08,2023-06-16,0,0.23,2023-05-08,2023-05-08,2023-05-19,2023-05-20,2023-06-16
OPP-00295,LEAD-001657,ACC-00176,direct,Closed Won,84600.0,2023-05-11,2023-06-19,1,0.286,2023-05-11,2023-06-04,2023-06-04,2023-06-10,2023-06-19
